Baudrate,9600
Anzahl_der_geraete,1
Anzahl_der_Boards,8
Widerstaende_pro_Board,2
Gefundene_Geraete
/dev/ttyUSB0,Keithley: MODEL 2700,7700,7700
Zeit,Board Nr,Widerstand Nr,Port,Kannal,Temperatur True/False,Sensor,Gemessener Widerstand,Temperaturwert
91962.89,8,2,/dev/ttyUSB0,206,False,False,2.43,False
92084.42,1,1,/dev/ttyUSB0,101,True,PT100,116.88,43.47
92085.92,1,2,/dev/ttyUSB0,102,False,False,1.62,False
92087.43,2,1,/dev/ttyUSB0,103,True,PT100,116.92,43.57
92088.93,2,2,/dev/ttyUSB0,104,False,False,2.72,False
92090.43,3,1,/dev/ttyUSB0,105,False,False,1.67,False
92091.94,3,2,/dev/ttyUSB0,106,True,PT100,116.92,43.57
92093.44,4,1,/dev/ttyUSB0,107,True,PT100,117.0,43.78
92094.95,4,2,/dev/ttyUSB0,108,False,False,2.97,False
92096.45,5,1,/dev/ttyUSB0,109,True,PT100,116.91,43.55
92097.95,5,2,/dev/ttyUSB0,110,False,False,1.43,False
92099.46,6,1,/dev/ttyUSB0,201,True,PT100,116.91,43.55
92100.99,6,2,/dev/ttyUSB0,202,False,False,2.13,False
92102.5,7,1,/dev/ttyUSB0,203,True,PT100,116.9,43.52
92104.0,7,2,/dev/ttyUSB0,204,False,False,1.58,False
92105.51,8,1,/dev/ttyUSB0,205,True,PT100,116.83,43.34
92107.01,8,2,/dev/ttyUSB0,206,False,False,2.43,False
92228.54,1,1,/dev/ttyUSB0,101,True,PT100,116.66,42.9
92230.04,1,2,/dev/ttyUSB0,102,False,False,1.62,False
92231.55,2,1,/dev/ttyUSB0,103,True,PT100,116.71,43.03
92233.05,2,2,/dev/ttyUSB0,104,False,False,2.72,False
92234.55,3,1,/dev/ttyUSB0,105,False,False,1.66,False
92236.06,3,2,/dev/ttyUSB0,106,True,PT100,116.71,43.03
92237.56,4,1,/dev/ttyUSB0,107,True,PT100,116.78,43.21
92239.07,4,2,/dev/ttyUSB0,108,False,False,2.97,False
92240.57,5,1,/dev/ttyUSB0,109,True,PT100,116.7,43.0
92242.07,5,2,/dev/ttyUSB0,110,False,False,1.43,False
92243.58,6,1,/dev/ttyUSB0,201,True,PT100,116.7,43.0
92245.08,6,2,/dev/ttyUSB0,202,False,False,2.13,False
92246.59,7,1,/dev/ttyUSB0,203,True,PT100,116.69,42.98
92248.09,7,2,/dev/ttyUSB0,204,False,False,1.58,False
92249.59,8,1,/dev/ttyUSB0,205,True,PT100,116.62,42.8
92251.1,8,2,/dev/ttyUSB0,206,False,False,2.43,False
92372.63,1,1,/dev/ttyUSB0,101,True,PT100,116.46,42.38
92374.13,1,2,/dev/ttyUSB0,102,False,False,1.62,False
92375.63,2,1,/dev/ttyUSB0,103,True,PT100,116.5,42.48
92377.14,2,2,/dev/ttyUSB0,104,False,False,2.71,False
92378.64,3,1,/dev/ttyUSB0,105,False,False,1.66,False
92380.15,3,2,/dev/ttyUSB0,106,True,PT100,116.5,42.48
92381.65,4,1,/dev/ttyUSB0,107,True,PT100,116.57,42.67
92383.15,4,2,/dev/ttyUSB0,108,False,False,2.96,False
92384.66,5,1,/dev/ttyUSB0,109,True,PT100,116.49,42.46
92386.16,5,2,/dev/ttyUSB0,110,False,False,1.43,False
92387.67,6,1,/dev/ttyUSB0,201,True,PT100,116.49,42.46
92389.17,6,2,/dev/ttyUSB0,202,False,False,2.13,False
92390.67,7,1,/dev/ttyUSB0,203,True,PT100,116.48,42.43
92392.18,7,2,/dev/ttyUSB0,204,False,False,1.57,False
92393.68,8,1,/dev/ttyUSB0,205,True,PT100,116.41,42.25
92395.23,8,2,/dev/ttyUSB0,206,False,False,2.43,False
92516.76,1,1,/dev/ttyUSB0,101,True,PT100,116.25,41.84
92518.26,1,2,/dev/ttyUSB0,102,False,False,1.62,False
92519.76,2,1,/dev/ttyUSB0,103,True,PT100,116.3,41.97
92521.27,2,2,/dev/ttyUSB0,104,False,False,2.71,False
92522.77,3,1,/dev/ttyUSB0,105,False,False,1.66,False
92524.27,3,2,/dev/ttyUSB0,106,True,PT100,116.3,41.97
92525.78,4,1,/dev/ttyUSB0,107,True,PT100,116.37,42.15
92527.28,4,2,/dev/ttyUSB0,108,False,False,2.96,False
92528.79,5,1,/dev/ttyUSB0,109,True,PT100,116.29,41.94
92530.29,5,2,/dev/ttyUSB0,110,False,False,1.43,False
92531.8,6,1,/dev/ttyUSB0,201,True,PT100,116.28,41.91
92533.3,6,2,/dev/ttyUSB0,202,False,False,2.13,False
92534.8,7,1,/dev/ttyUSB0,203,True,PT100,116.28,41.91
92536.31,7,2,/dev/ttyUSB0,204,False,False,1.57,False
92537.81,8,1,/dev/ttyUSB0,205,True,PT100,116.2,41.71
92539.31,8,2,/dev/ttyUSB0,206,False,False,2.43,False
92660.85,1,1,/dev/ttyUSB0,101,True,PT100,116.06,41.34
92662.35,1,2,/dev/ttyUSB0,102,False,False,1.62,False
92663.86,2,1,/dev/ttyUSB0,103,True,PT100,116.1,41.45
92665.36,2,2,/dev/ttyUSB0,104,False,False,2.71,False
92666.87,3,1,/dev/ttyUSB0,105,False,False,1.66,False
92668.37,3,2,/dev/ttyUSB0,106,True,PT100,116.1,41.45
92669.87,4,1,/dev/ttyUSB0,107,True,PT100,116.17,41.63
92671.38,4,2,/dev/ttyUSB0,108,False,False,2.96,False
92672.88,5,1,/dev/ttyUSB0,109,True,PT100,116.09,41.42
92674.39,5,2,/dev/ttyUSB0,110,False,False,1.43,False
92675.89,6,1,/dev/ttyUSB0,201,True,PT100,116.09,41.42
92677.39,6,2,/dev/ttyUSB0,202,False,False,2.13,False
92678.9,7,1,/dev/ttyUSB0,203,True,PT100,116.08,41.4
92680.4,7,2,/dev/ttyUSB0,204,False,False,1.57,False
92681.91,8,1,/dev/ttyUSB0,205,True,PT100,116.01,41.22
92683.41,8,2,/dev/ttyUSB0,206,False,False,2.42,False
92804.94,1,1,/dev/ttyUSB0,101,True,PT100,115.87,40.85
92806.44,1,2,/dev/ttyUSB0,102,False,False,1.62,False
92807.95,2,1,/dev/ttyUSB0,103,True,PT100,115.91,40.96
92809.45,2,2,/dev/ttyUSB0,104,False,False,2.71,False
92810.95,3,1,/dev/ttyUSB0,105,False,False,1.66,False
92812.46,3,2,/dev/ttyUSB0,106,True,PT100,115.91,40.96
92813.96,4,1,/dev/ttyUSB0,107,True,PT100,115.97,41.11
92815.47,4,2,/dev/ttyUSB0,108,False,False,2.96,False
92816.97,5,1,/dev/ttyUSB0,109,True,PT100,115.9,40.93
92818.47,5,2,/dev/ttyUSB0,110,False,False,1.42,False
92819.98,6,1,/dev/ttyUSB0,201,True,PT100,115.89,40.9
92821.48,6,2,/dev/ttyUSB0,202,False,False,2.13,False
92822.99,7,1,/dev/ttyUSB0,203,True,PT100,115.89,40.9
92824.49,7,2,/dev/ttyUSB0,204,False,False,1.57,False
92825.99,8,1,/dev/ttyUSB0,205,True,PT100,115.82,40.72
92827.5,8,2,/dev/ttyUSB0,206,False,False,2.42,False
92949.03,1,1,/dev/ttyUSB0,101,True,PT100,115.68,40.36
92950.53,1,2,/dev/ttyUSB0,102,False,False,1.62,False
92952.03,2,1,/dev/ttyUSB0,103,True,PT100,115.72,40.46
92953.54,2,2,/dev/ttyUSB0,104,False,False,2.71,False
92955.04,3,1,/dev/ttyUSB0,105,False,False,1.66,False
92956.55,3,2,/dev/ttyUSB0,106,True,PT100,115.72,40.46
92958.05,4,1,/dev/ttyUSB0,107,True,PT100,115.79,40.65
92959.55,4,2,/dev/ttyUSB0,108,False,False,2.96,False
92961.06,5,1,/dev/ttyUSB0,109,True,PT100,115.71,40.44
92962.56,5,2,/dev/ttyUSB0,110,False,False,1.42,False
92964.07,6,1,/dev/ttyUSB0,201,True,PT100,115.71,40.44
92965.57,6,2,/dev/ttyUSB0,202,False,False,2.13,False
92967.08,7,1,/dev/ttyUSB0,203,True,PT100,115.7,40.41
92968.58,7,2,/dev/ttyUSB0,204,False,False,1.57,False
92970.08,8,1,/dev/ttyUSB0,205,True,PT100,115.63,40.23
92971.59,8,2,/dev/ttyUSB0,206,False,False,2.42,False
93093.12,1,1,/dev/ttyUSB0,101,True,PT100,115.5,39.89
93094.62,1,2,/dev/ttyUSB0,102,False,False,1.62,False
93096.12,2,1,/dev/ttyUSB0,103,True,PT100,115.54,40.0
93097.63,2,2,/dev/ttyUSB0,104,False,False,2.71,False
93099.13,3,1,/dev/ttyUSB0,105,False,False,1.66,False
93100.63,3,2,/dev/ttyUSB0,106,True,PT100,115.54,40.0
93102.14,4,1,/dev/ttyUSB0,107,True,PT100,115.6,40.15
93103.64,4,2,/dev/ttyUSB0,108,False,False,2.96,False
93105.15,5,1,/dev/ttyUSB0,109,True,PT100,115.52,39.95
93106.66,5,2,/dev/ttyUSB0,110,False,False,1.42,False
93108.16,6,1,/dev/ttyUSB0,201,True,PT100,115.52,39.95
93109.67,6,2,/dev/ttyUSB0,202,False,False,2.12,False
93111.17,7,1,/dev/ttyUSB0,203,True,PT100,115.52,39.95
93112.67,7,2,/dev/ttyUSB0,204,False,False,1.57,False
93114.18,8,1,/dev/ttyUSB0,205,True,PT100,115.45,39.76
93115.68,8,2,/dev/ttyUSB0,206,False,False,2.42,False
93237.21,1,1,/dev/ttyUSB0,101,True,PT100,115.32,39.43
93238.71,1,2,/dev/ttyUSB0,102,False,False,1.61,False
93240.22,2,1,/dev/ttyUSB0,103,True,PT100,115.36,39.53
93241.72,2,2,/dev/ttyUSB0,104,False,False,2.7,False
93243.23,3,1,/dev/ttyUSB0,105,False,False,1.66,False
93244.73,3,2,/dev/ttyUSB0,106,True,PT100,115.37,39.56
93246.23,4,1,/dev/ttyUSB0,107,True,PT100,115.42,39.69
93247.74,4,2,/dev/ttyUSB0,108,False,False,2.95,False
93249.24,5,1,/dev/ttyUSB0,109,True,PT100,115.35,39.51
93250.75,5,2,/dev/ttyUSB0,110,False,False,1.42,False
93252.25,6,1,/dev/ttyUSB0,201,True,PT100,115.34,39.48
93253.75,6,2,/dev/ttyUSB0,202,False,False,2.12,False
93255.26,7,1,/dev/ttyUSB0,203,True,PT100,115.34,39.48
93256.76,7,2,/dev/ttyUSB0,204,False,False,1.57,False
93258.27,8,1,/dev/ttyUSB0,205,True,PT100,115.27,39.3
93259.77,8,2,/dev/ttyUSB0,206,False,False,2.42,False
93381.3,1,1,/dev/ttyUSB0,101,True,PT100,115.15,38.99
93382.8,1,2,/dev/ttyUSB0,102,False,False,1.61,False
93384.31,2,1,/dev/ttyUSB0,103,True,PT100,115.18,39.07
93385.81,2,2,/dev/ttyUSB0,104,False,False,2.7,False
93387.31,3,1,/dev/ttyUSB0,105,False,False,1.65,False
93388.82,3,2,/dev/ttyUSB0,106,True,PT100,115.2,39.12
93390.32,4,1,/dev/ttyUSB0,107,True,PT100,115.25,39.25
93391.83,4,2,/dev/ttyUSB0,108,False,False,2.95,False
93393.33,5,1,/dev/ttyUSB0,109,True,PT100,115.17,39.04
93394.83,5,2,/dev/ttyUSB0,110,False,False,1.42,False
93396.34,6,1,/dev/ttyUSB0,201,True,PT100,115.17,39.04
93397.84,6,2,/dev/ttyUSB0,202,False,False,2.12,False
93399.35,7,1,/dev/ttyUSB0,203,True,PT100,115.17,39.04
93400.85,7,2,/dev/ttyUSB0,204,False,False,1.57,False
93402.36,8,1,/dev/ttyUSB0,205,True,PT100,115.1,38.86
93403.87,8,2,/dev/ttyUSB0,206,False,False,2.42,False
93525.4,1,1,/dev/ttyUSB0,101,True,PT100,114.98,38.55
93526.9,1,2,/dev/ttyUSB0,102,False,False,1.61,False
93528.4,2,1,/dev/ttyUSB0,103,True,PT100,115.01,38.63
93529.91,2,2,/dev/ttyUSB0,104,False,False,2.7,False
93531.41,3,1,/dev/ttyUSB0,105,False,False,1.65,False
93532.91,3,2,/dev/ttyUSB0,106,True,PT100,115.03,38.68
93534.42,4,1,/dev/ttyUSB0,107,True,PT100,115.08,38.81
93535.92,4,2,/dev/ttyUSB0,108,False,False,2.95,False
93537.43,5,1,/dev/ttyUSB0,109,True,PT100,115.01,38.63
93538.93,5,2,/dev/ttyUSB0,110,False,False,1.42,False
93540.43,6,1,/dev/ttyUSB0,201,True,PT100,115.0,38.6
93541.94,6,2,/dev/ttyUSB0,202,False,False,2.12,False
93543.44,7,1,/dev/ttyUSB0,203,True,PT100,115.0,38.6
93544.95,7,2,/dev/ttyUSB0,204,False,False,1.56,False
93546.45,8,1,/dev/ttyUSB0,205,True,PT100,114.93,38.42
93547.95,8,2,/dev/ttyUSB0,206,False,False,2.42,False
93669.49,1,1,/dev/ttyUSB0,101,True,PT100,114.82,38.13
93670.99,1,2,/dev/ttyUSB0,102,False,False,1.61,False
93672.49,2,1,/dev/ttyUSB0,103,True,PT100,114.85,38.21
93673.99,2,2,/dev/ttyUSB0,104,False,False,2.7,False
93675.5,3,1,/dev/ttyUSB0,105,False,False,1.65,False
93677.0,3,2,/dev/ttyUSB0,106,True,PT100,114.86,38.24
93678.51,4,1,/dev/ttyUSB0,107,True,PT100,114.91,38.37
93680.03,4,2,/dev/ttyUSB0,108,False,False,2.95,False
93681.54,5,1,/dev/ttyUSB0,109,True,PT100,114.84,38.19
93683.04,5,2,/dev/ttyUSB0,110,False,False,1.42,False
93684.55,6,1,/dev/ttyUSB0,201,True,PT100,114.84,38.19
93686.05,6,2,/dev/ttyUSB0,202,False,False,2.12,False
93687.56,7,1,/dev/ttyUSB0,203,True,PT100,114.84,38.19
93689.06,7,2,/dev/ttyUSB0,204,False,False,1.56,False
93690.57,8,1,/dev/ttyUSB0,205,True,PT100,114.76,37.98
93692.07,8,2,/dev/ttyUSB0,206,False,False,2.42,False
93813.6,1,1,/dev/ttyUSB0,101,True,PT100,114.66,37.72
93815.1,1,2,/dev/ttyUSB0,102,False,False,1.61,False
93816.6,2,1,/dev/ttyUSB0,103,True,PT100,114.69,37.8
93818.11,2,2,/dev/ttyUSB0,104,False,False,2.7,False
93819.61,3,1,/dev/ttyUSB0,105,False,False,1.65,False
93821.15,3,2,/dev/ttyUSB0,106,True,PT100,114.7,37.82
93822.65,4,1,/dev/ttyUSB0,107,True,PT100,114.75,37.95
93824.15,4,2,/dev/ttyUSB0,108,False,False,2.95,False
93825.66,5,1,/dev/ttyUSB0,109,True,PT100,114.68,37.77
93827.16,5,2,/dev/ttyUSB0,110,False,False,1.42,False
93828.67,6,1,/dev/ttyUSB0,201,True,PT100,114.67,37.75
93830.17,6,2,/dev/ttyUSB0,202,False,False,2.12,False
93831.67,7,1,/dev/ttyUSB0,203,True,PT100,114.68,37.77
93833.18,7,2,/dev/ttyUSB0,204,False,False,1.56,False
93834.68,8,1,/dev/ttyUSB0,205,True,PT100,114.6,37.56
93836.19,8,2,/dev/ttyUSB0,206,False,False,2.41,False
93957.71,1,1,/dev/ttyUSB0,101,True,PT100,114.5,37.31
93959.22,1,2,/dev/ttyUSB0,102,False,False,1.61,False
93960.72,2,1,/dev/ttyUSB0,103,True,PT100,114.53,37.38
93962.26,2,2,/dev/ttyUSB0,104,False,False,2.7,False
93963.76,3,1,/dev/ttyUSB0,105,False,False,1.65,False
93965.27,3,2,/dev/ttyUSB0,106,True,PT100,114.55,37.44
93966.77,4,1,/dev/ttyUSB0,107,True,PT100,114.59,37.54
93968.27,4,2,/dev/ttyUSB0,108,False,False,2.95,False
93969.78,5,1,/dev/ttyUSB0,109,True,PT100,114.52,37.36
93971.28,5,2,/dev/ttyUSB0,110,False,False,1.42,False
93972.79,6,1,/dev/ttyUSB0,201,True,PT100,114.52,37.36
93974.29,6,2,/dev/ttyUSB0,202,False,False,2.12,False
93975.79,7,1,/dev/ttyUSB0,203,True,PT100,114.52,37.36
93977.3,7,2,/dev/ttyUSB0,204,False,False,1.56,False
93978.8,8,1,/dev/ttyUSB0,205,True,PT100,114.45,37.18
93980.31,8,2,/dev/ttyUSB0,206,False,False,2.41,False
94101.84,1,1,/dev/ttyUSB0,101,True,PT100,114.35,36.92
94103.34,1,2,/dev/ttyUSB0,102,False,False,1.61,False
94104.84,2,1,/dev/ttyUSB0,103,True,PT100,114.38,37.0
94106.35,2,2,/dev/ttyUSB0,104,False,False,2.7,False
94107.85,3,1,/dev/ttyUSB0,105,False,False,1.65,False
94109.35,3,2,/dev/ttyUSB0,106,True,PT100,114.4,37.05
94110.86,4,1,/dev/ttyUSB0,107,True,PT100,114.44,37.15
94112.36,4,2,/dev/ttyUSB0,108,False,False,2.95,False
94113.87,5,1,/dev/ttyUSB0,109,True,PT100,114.37,36.97
94115.38,5,2,/dev/ttyUSB0,110,False,False,1.41,False
94116.88,6,1,/dev/ttyUSB0,201,True,PT100,114.37,36.97
94118.39,6,2,/dev/ttyUSB0,202,False,False,2.11,False
94119.89,7,1,/dev/ttyUSB0,203,True,PT100,114.37,36.97
94121.39,7,2,/dev/ttyUSB0,204,False,False,1.56,False
94122.9,8,1,/dev/ttyUSB0,205,True,PT100,114.3,36.79
94124.4,8,2,/dev/ttyUSB0,206,False,False,2.41,False
94245.93,1,1,/dev/ttyUSB0,101,True,PT100,114.2,36.53
94247.43,1,2,/dev/ttyUSB0,102,False,False,1.61,False
94248.94,2,1,/dev/ttyUSB0,103,True,PT100,114.23,36.61
94250.44,2,2,/dev/ttyUSB0,104,False,False,2.69,False
94251.95,3,1,/dev/ttyUSB0,105,False,False,1.65,False
94253.45,3,2,/dev/ttyUSB0,106,True,PT100,114.25,36.66
94254.95,4,1,/dev/ttyUSB0,107,True,PT100,114.29,36.76
94256.46,4,2,/dev/ttyUSB0,108,False,False,2.94,False
94257.96,5,1,/dev/ttyUSB0,109,True,PT100,114.22,36.58
94259.47,5,2,/dev/ttyUSB0,110,False,False,1.41,False
94260.97,6,1,/dev/ttyUSB0,201,True,PT100,114.22,36.58
94262.47,6,2,/dev/ttyUSB0,202,False,False,2.11,False
94263.98,7,1,/dev/ttyUSB0,203,True,PT100,114.23,36.61
94265.48,7,2,/dev/ttyUSB0,204,False,False,1.56,False
94266.99,8,1,/dev/ttyUSB0,205,True,PT100,114.15,36.4
94268.49,8,2,/dev/ttyUSB0,206,False,False,2.41,False
94390.02,1,1,/dev/ttyUSB0,101,True,PT100,114.06,36.17
94391.52,1,2,/dev/ttyUSB0,102,False,False,1.61,False
94393.03,2,1,/dev/ttyUSB0,103,True,PT100,114.09,36.25
94394.53,2,2,/dev/ttyUSB0,104,False,False,2.69,False
94396.03,3,1,/dev/ttyUSB0,105,False,False,1.65,False
94397.54,3,2,/dev/ttyUSB0,106,True,PT100,114.1,36.27
94399.04,4,1,/dev/ttyUSB0,107,True,PT100,114.14,36.37
94400.55,4,2,/dev/ttyUSB0,108,False,False,2.94,False
94402.05,5,1,/dev/ttyUSB0,109,True,PT100,114.08,36.22
94403.55,5,2,/dev/ttyUSB0,110,False,False,1.41,False
94405.06,6,1,/dev/ttyUSB0,201,True,PT100,114.07,36.19
94406.56,6,2,/dev/ttyUSB0,202,False,False,2.11,False
94408.07,7,1,/dev/ttyUSB0,203,True,PT100,114.08,36.22
94409.58,7,2,/dev/ttyUSB0,204,False,False,1.56,False
94411.08,8,1,/dev/ttyUSB0,205,True,PT100,114.01,36.04
94412.59,8,2,/dev/ttyUSB0,206,False,False,2.41,False
94534.12,1,1,/dev/ttyUSB0,101,True,PT100,113.92,35.81
94535.62,1,2,/dev/ttyUSB0,102,False,False,1.6,False
94537.12,2,1,/dev/ttyUSB0,103,True,PT100,113.94,35.86
94538.63,2,2,/dev/ttyUSB0,104,False,False,2.69,False
94540.13,3,1,/dev/ttyUSB0,105,False,False,1.65,False
94541.64,3,2,/dev/ttyUSB0,106,True,PT100,113.96,35.91
94543.15,4,1,/dev/ttyUSB0,107,True,PT100,114.0,36.01
94544.65,4,2,/dev/ttyUSB0,108,False,False,2.94,False
94546.15,5,1,/dev/ttyUSB0,109,True,PT100,113.94,35.86
94547.66,5,2,/dev/ttyUSB0,110,False,False,1.41,False
94549.16,6,1,/dev/ttyUSB0,201,True,PT100,113.93,35.83
94550.67,6,2,/dev/ttyUSB0,202,False,False,2.11,False
94552.17,7,1,/dev/ttyUSB0,203,True,PT100,113.94,35.86
94553.67,7,2,/dev/ttyUSB0,204,False,False,1.56,False
94555.18,8,1,/dev/ttyUSB0,205,True,PT100,113.87,35.68
94556.69,8,2,/dev/ttyUSB0,206,False,False,2.41,False
94678.22,1,1,/dev/ttyUSB0,101,True,PT100,113.78,35.44
94679.72,1,2,/dev/ttyUSB0,102,False,False,1.6,False
94681.23,2,1,/dev/ttyUSB0,103,True,PT100,113.81,35.52
94682.73,2,2,/dev/ttyUSB0,104,False,False,2.69,False
94684.23,3,1,/dev/ttyUSB0,105,False,False,1.64,False
94685.74,3,2,/dev/ttyUSB0,106,True,PT100,113.83,35.57
94687.24,4,1,/dev/ttyUSB0,107,True,PT100,113.86,35.65
94688.77,4,2,/dev/ttyUSB0,108,False,False,2.94,False
94690.27,5,1,/dev/ttyUSB0,109,True,PT100,113.8,35.5
94691.78,5,2,/dev/ttyUSB0,110,False,False,1.41,False
94693.28,6,1,/dev/ttyUSB0,201,True,PT100,113.79,35.47
94694.79,6,2,/dev/ttyUSB0,202,False,False,2.11,False
94696.29,7,1,/dev/ttyUSB0,203,True,PT100,113.81,35.52
94697.79,7,2,/dev/ttyUSB0,204,False,False,1.56,False
94699.3,8,1,/dev/ttyUSB0,205,True,PT100,113.73,35.31
94700.8,8,2,/dev/ttyUSB0,206,False,False,2.41,False
94822.33,1,1,/dev/ttyUSB0,101,True,PT100,113.65,35.11
94823.83,1,2,/dev/ttyUSB0,102,False,False,1.6,False
94825.34,2,1,/dev/ttyUSB0,103,True,PT100,113.67,35.16
94826.84,2,2,/dev/ttyUSB0,104,False,False,2.69,False
94828.35,3,1,/dev/ttyUSB0,105,False,False,1.64,False
94829.88,3,2,/dev/ttyUSB0,106,True,PT100,113.7,35.24
94831.39,4,1,/dev/ttyUSB0,107,True,PT100,113.73,35.31
94832.89,4,2,/dev/ttyUSB0,108,False,False,2.94,False
94834.39,5,1,/dev/ttyUSB0,109,True,PT100,113.67,35.16
94835.9,5,2,/dev/ttyUSB0,110,False,False,1.41,False
94837.4,6,1,/dev/ttyUSB0,201,True,PT100,113.66,35.13
94838.91,6,2,/dev/ttyUSB0,202,False,False,2.11,False
94840.41,7,1,/dev/ttyUSB0,203,True,PT100,113.67,35.16
94841.91,7,2,/dev/ttyUSB0,204,False,False,1.56,False
94843.42,8,1,/dev/ttyUSB0,205,True,PT100,113.6,34.98
94844.92,8,2,/dev/ttyUSB0,206,False,False,2.4,False
94966.45,1,1,/dev/ttyUSB0,101,True,PT100,113.52,34.77
94967.95,1,2,/dev/ttyUSB0,102,False,False,1.6,False
94969.46,2,1,/dev/ttyUSB0,103,True,PT100,113.54,34.82
94970.98,2,2,/dev/ttyUSB0,104,False,False,2.69,False
94972.48,3,1,/dev/ttyUSB0,105,False,False,1.64,False
94973.99,3,2,/dev/ttyUSB0,106,True,PT100,113.56,34.88
94975.49,4,1,/dev/ttyUSB0,107,True,PT100,113.6,34.98
94976.99,4,2,/dev/ttyUSB0,108,False,False,2.94,False
94978.5,5,1,/dev/ttyUSB0,109,True,PT100,113.54,34.82
94980.0,5,2,/dev/ttyUSB0,110,False,False,1.41,False
94981.51,6,1,/dev/ttyUSB0,201,True,PT100,113.53,34.8
94983.01,6,2,/dev/ttyUSB0,202,False,False,2.11,False
94984.51,7,1,/dev/ttyUSB0,203,True,PT100,113.54,34.82
94986.02,7,2,/dev/ttyUSB0,204,False,False,1.55,False
94987.52,8,1,/dev/ttyUSB0,205,True,PT100,113.47,34.64
94989.03,8,2,/dev/ttyUSB0,206,False,False,2.4,False
95110.56,1,1,/dev/ttyUSB0,101,True,PT100,113.4,34.46
95112.07,1,2,/dev/ttyUSB0,102,False,False,1.6,False
95113.57,2,1,/dev/ttyUSB0,103,True,PT100,113.42,34.51
95115.07,2,2,/dev/ttyUSB0,104,False,False,2.69,False
95116.58,3,1,/dev/ttyUSB0,105,False,False,1.64,False
95118.08,3,2,/dev/ttyUSB0,106,True,PT100,113.44,34.56
95119.59,4,1,/dev/ttyUSB0,107,True,PT100,113.47,34.64
95121.09,4,2,/dev/ttyUSB0,108,False,False,2.94,False
95122.59,5,1,/dev/ttyUSB0,109,True,PT100,113.41,34.49
95124.1,5,2,/dev/ttyUSB0,110,False,False,1.41,False
95125.6,6,1,/dev/ttyUSB0,201,True,PT100,113.4,34.46
95127.11,6,2,/dev/ttyUSB0,202,False,False,2.11,False
95128.61,7,1,/dev/ttyUSB0,203,True,PT100,113.42,34.51
95130.11,7,2,/dev/ttyUSB0,204,False,False,1.55,False
95131.62,8,1,/dev/ttyUSB0,205,True,PT100,113.34,34.31
95133.12,8,2,/dev/ttyUSB0,206,False,False,2.4,False
95254.65,1,1,/dev/ttyUSB0,101,True,PT100,113.27,34.13
95256.15,1,2,/dev/ttyUSB0,102,False,False,1.6,False
95257.66,2,1,/dev/ttyUSB0,103,True,PT100,113.29,34.18
95259.16,2,2,/dev/ttyUSB0,104,False,False,2.69,False
95260.67,3,1,/dev/ttyUSB0,105,False,False,1.64,False
95262.17,3,2,/dev/ttyUSB0,106,True,PT100,113.32,34.25
95263.68,4,1,/dev/ttyUSB0,107,True,PT100,113.35,34.33
95265.18,4,2,/dev/ttyUSB0,108,False,False,2.94,False
95266.68,5,1,/dev/ttyUSB0,109,True,PT100,113.29,34.18
95268.19,5,2,/dev/ttyUSB0,110,False,False,1.41,False
95269.69,6,1,/dev/ttyUSB0,201,True,PT100,113.28,34.15
95271.19,6,2,/dev/ttyUSB0,202,False,False,2.11,False
95272.7,7,1,/dev/ttyUSB0,203,True,PT100,113.3,34.2
95274.21,7,2,/dev/ttyUSB0,204,False,False,1.55,False
95275.71,8,1,/dev/ttyUSB0,205,True,PT100,113.22,34.0
95277.23,8,2,/dev/ttyUSB0,206,False,False,2.4,False
95398.76,1,1,/dev/ttyUSB0,101,True,PT100,113.15,33.82
95400.27,1,2,/dev/ttyUSB0,102,False,False,1.6,False
95401.77,2,1,/dev/ttyUSB0,103,True,PT100,113.17,33.87
95403.28,2,2,/dev/ttyUSB0,104,False,False,2.69,False
95404.79,3,1,/dev/ttyUSB0,105,False,False,1.64,False
95406.3,3,2,/dev/ttyUSB0,106,True,PT100,113.2,33.94
95407.8,4,1,/dev/ttyUSB0,107,True,PT100,113.22,34.0
95409.31,4,2,/dev/ttyUSB0,108,False,False,2.93,False
95410.81,5,1,/dev/ttyUSB0,109,True,PT100,113.17,33.87
95412.31,5,2,/dev/ttyUSB0,110,False,False,1.41,False
95413.82,6,1,/dev/ttyUSB0,201,True,PT100,113.16,33.84
95415.32,6,2,/dev/ttyUSB0,202,False,False,2.11,False
95416.83,7,1,/dev/ttyUSB0,203,True,PT100,113.18,33.89
95418.33,7,2,/dev/ttyUSB0,204,False,False,1.55,False
95419.83,8,1,/dev/ttyUSB0,205,True,PT100,113.1,33.69
95421.34,8,2,/dev/ttyUSB0,206,False,False,2.4,False
95542.87,1,1,/dev/ttyUSB0,101,True,PT100,113.04,33.53
95544.37,1,2,/dev/ttyUSB0,102,False,False,1.6,False
95545.87,2,1,/dev/ttyUSB0,103,True,PT100,113.06,33.58
95547.38,2,2,/dev/ttyUSB0,104,False,False,2.68,False
95548.88,3,1,/dev/ttyUSB0,105,False,False,1.64,False
95550.39,3,2,/dev/ttyUSB0,106,True,PT100,113.08,33.63
95551.89,4,1,/dev/ttyUSB0,107,True,PT100,113.11,33.71
95553.39,4,2,/dev/ttyUSB0,108,False,False,2.93,False
95554.91,5,1,/dev/ttyUSB0,109,True,PT100,113.05,33.56
95556.42,5,2,/dev/ttyUSB0,110,False,False,1.41,False
